genus	sum_abundance	ALB.17	AUS.18	AUS.18a	AUT.70	BGR.66	BRA.53	BRA.53a	BWA.19	CAN.22	CAN.22a	CAN.22b	CAN.22c	CHE.67	CHN.64	CIV.13	COL.2	CZE.23	DEU.27	DNK.71_RA	DNK.71_RD	DNK.71_RL	ECU.14	ECU.14a	ESP.75	ETH.24	FIN.25	GEO.59	GHA.4	HRV.68	HUN.61	IND.11	IRL.69	IRN.12	ISL.28	ISR.29	ITA.30	KAZ.6	KEN.72	KHM.21	LKA.40	LUX.32	LVA.31	MDA.65	MKD.62	MLT.63	MYS.54	NGA.50	NLD.43	NOR.34	NPL.33	NZL.56	PAK.7	PER.35	POL.36	SEN.8	SGP.52	SRB.37	SVK.9	SVN.38	SWE.41	SWE.41a	TCD.1	TGO.44	TUR.46	TZA.15	USA.74	USA.74a	USA.74b	USA.74c	USA.74d	USA.74e	USA.74f	USA.74g	USA.74h	USA.74i	VNM.48	XK.60	ZAF.39	ZMB.49	ZMB.49b
Abiotrophia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Absicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abyssalbus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abyssibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abyssibius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abyssicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acaricomes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acaryochloris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acerihabitans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetatifactor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aceticella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetivibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetoanaerobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetobacter	0.01996331955787635	0.0001330009950444	0.0001464528118939	0.0002322430810915	0.0001741032684898	0.0001784180004824	0.0002971678723565	0.0007989874457776	0.0002542398955835	0.0002323631330632	0.0003123291949714	0.0001976826687466	0.0001915375691339	0.0002653140850565	0.0002623245850289	0.0004873568945183	0.0004364767954913	0.0002588061761641	0.0002886576776527	0.0002310192548131	0.0002021557603409	0.0002128737751969	6.486046018039734e-05	0.0003003641915822	0.0002265582032949	0.0003706235714417	0.0002364231588546	4.006972131508825e-05	0.0004936519968053	0.0001966464990989	0.0003096660030966	0.0004256846034964	0.0001442826516911	0.0001795249742185	0.0001744323896924	0.0002721088435374	0.0002164767508834	0.0001863035084605	0.0003461683087112	0.0003938182093138	2.79727628251129e-05	0.0002185515969799	0.0002667785835358	0.0001254602585621	0.0001866743251005	0.0002321269156204	0.0002526991427181	0.000366053396866	0.0002931379080612	0.0002087109261839	0.000228241248035	4.621527437925872e-05	0.0003914918151518	0.0003165831340032	0.0003093661609668	5.578428193814571e-05	0.0002361009155016	0.0001684031718371	0.0002388220027838	0.0002405287884846	0.0002696402808319	0.0002112104261776	8.959939638301384e-05	0.0003671029605055	5.835306050996252e-05	0.0002730869948595	0.0003222988992869	0.0001631553460785	0.0003525821677844	0.0003328556473661	0.0001388246182322	0.0002745516642327	0.0002972772109992	0.0003021513173797	0.0002911596890414	0.0003783707978278	5.901537878397133e-05	0.0001602374830006	0.0002720371923669	0.0002951399868799	0.0002737914432425
Acetobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetobacteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetohalobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetonema	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acholeplasma	0.02381189457837186	3.632897549826114e-05	2.525048480930834e-05	6.289916779562609e-05	0.0001076516392952	5.48211733325891e-05	4.974616365440555e-05	0.0001465062046132	5.991640851331197e-05	0.0001717466635684	6.24658389943e-05	0.0001241263268874	6.540307238718619e-05	8.843802835219144e-05	0.0001050855162578	7.018730123895415e-05	0.000167353797235	0.0004685575869115	0.0001186703785905	6.042864767103714e-05	9.592313240126529e-05	9.864882265226186e-05	1.248487731171968e-05	0.0001470533021288	0.000323420043834	9.021042941251271e-05	0.0001230365418529	1.882062667829903e-05	8.698215962017037e-05	9.832324954949304e-05	0.0003981420039814	0.0001139553916439	5.66589408467481e-05	4.049435508690088e-05	3.133515982498269e-05	0.0002148227712137	4.961939009013216e-05	4.952371743889275e-05	0.0001045036403656	9.136582456081392e-05	3.722611022353429e-06	3.488105288458132e-05	0.0001724300600902	6.748241180238869e-05	0.0001579551981619	4.95448752707765e-05	9.476217851930936e-05	0.0001063744913969	0.0003997335109926	2.504531114207454e-05	0.0003438439580787	9.243054875851745e-06	0.0002019741864533	0.0001006758625374	0.000277224222165	1.461596906676307e-05	7.734340335398991e-05	8.995448930430663e-05	6.252421532109772e-05	0.0001832600293216	0.0001332340211169	6.31900045531428e-05	9.4315154087383e-06	0.015119077750507	1.728979570665556e-05	7.480431754125381e-05	0.0001469041944263	0.0001057246642589	0.0002036037870304	0.0001245032574117	0.0001025306003937	0.0001242582963122	7.20672026664865e-05	0.0001745763167082	0.0001500978396955	5.554066757105387e-05	8.636396895215317e-06	7.597466866410977e-05	0.0001028858612156	9.796663430047485e-05	8.609793812657775e-05
Achromobacter	0.3686037644645762	0.0025639636266908	0.0040636446886446	0.002999806464099	0.0039352654809037	0.0048511754656311	0.004748140409856	0.0053346382958156	0.0058928597454038	0.0047280846205914	0.0041539782931209	0.0034111753537217	0.009733119129620001	0.0065730264013525	0.0077708793244635	0.0055477624584931	0.0065629826969742	0.003930301636061	0.0061676523791807	0.0053348335324448	0.0051327840613406	0.0049459404451865	0.0018830849096505	0.0046368722075516	0.0046263841803271	0.0063522271650774	0.0050179609226293	0.0015693974181742	0.0077843384667869	0.0053670932426499	0.0056292855562928	0.0030155798681319	0.0031261241199746	0.0047351399214949	0.0081481860598229	0.004453992123165	0.0058735736857672	0.0039005823163775	0.0052951621345988	0.0035433137019331	0.0002935544691912	0.0060491375932182	0.0048020145036454	0.0024873446716457	0.0048937392303273	0.0032350968556436	0.0046580875307713	0.0079248996090737	0.0062447257383966	0.0049957047291391	0.0020225533970893	0.0007214534439704	0.0047201456349552	0.0044952379104057	0.00487151259964	0.0010138610542644	0.0057017014191836	0.004645207988377	0.0055482553693951	0.0040390093962415	0.0049290243336078	0.0046526886914129	0.0004574284973238	0.0073854872867698	0.0053036448330165	0.0032432282879187	0.0057372765386878	0.0035881123709604	0.0050826457567232	0.0035673994572674	0.0028572465543366	0.003527752202922	0.0051483007904871	0.0034579539655681	0.0051244105271295	0.0071619690832873	0.0018781764247955	0.0032489531035997	0.0050169936053821	0.0050694633040549	0.00546205319475
